item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3
CBN Grinding Wheel 8 inch 200Grit,1.5'' Wide,12mm Arbor for T-4 Sharpening System and Sharpening High-Speed Steel Tools (200 Grit)	Introducing the CBN grinding wheel, a powerful and efficient tool for sharpening your blades and tools. Crafted with precision, this 8-inch wheel features a 12mm arbor, ensuring a secure and stable fit on your grinding machine. The CBN (Cubic Boron Nitride) abrasive material is renowned for its exceptional hardness and wear resistance, making it an ideal choice for sharpening even the toughest materials. Whether you're a professional craftsman or an avid DIY enthusiast, this grinding wheel will help you achieve razor-sharp edges with ease. Its durable construction ensures long-lasting performance, while its balanced design minimizes vibration for a smooth and consistent grind. Upgrade your sharpening game with this high-quality CBN grinding wheel and enjoy precise, reliable results every time.	1218B5YX8VK	DM-TMK-8-200	148		2024-12-18 06:28:44 PST		y	1			11				B0DQVJYBGG						B0DQVJYBGG				AMAZON_NA	160.0												Migrated Template							
CBN Grinding Wheel 8 inch 400 Grit,1.5'' Wide,12mm Arbor for T-4 Sharpening System and Sharpening High-Speed Steel Tools (400 Grit)	Introducing the CBN grinding wheel, a powerful and efficient tool for sharpening your blades and tools. Crafted with precision, this 8-inch wheel features a 12mm arbor, ensuring a secure and stable fit on your grinding machine. The CBN (Cubic Boron Nitride) abrasive material is renowned for its exceptional hardness and wear resistance, making it an ideal choice for sharpening even the toughest materials. Whether you're a professional craftsman or an avid DIY enthusiast, this grinding wheel will help you achieve razor-sharp edges with ease. Its durable construction ensures long-lasting performance, while its balanced design minimizes vibration for a smooth and consistent grind. Upgrade your sharpening game with this high-quality CBN grinding wheel and enjoy precise, reliable results every time.	1218B5VYBWM	DM-TMK-8-400	148	0	2024-12-18 06:28:44 PST		y	1			11				B0DQVGMMZV						B0DQVGMMZV			0	DEFAULT	160.0												Migrated Template							
CBN Grinding Wheel 8 inch 600 Grit,Wide 1.5'',12mm Arbor for T-4 Sharpening System and Sharpening High-Speed Steel Tools (600 Grit)	Introducing the CBN grinding wheel, a powerful and efficient tool for sharpening your blades and tools. Crafted with precision, this 8-inch wheel features a 12mm arbor, ensuring a secure and stable fit on your grinding machine. The CBN (Cubic Boron Nitride) abrasive material is renowned for its exceptional hardness and wear resistance, making it an ideal choice for sharpening even the toughest materials. Whether you're a professional craftsman or an avid DIY enthusiast, this grinding wheel will help you achieve razor-sharp edges with ease. Its durable construction ensures long-lasting performance, while its balanced design minimizes vibration for a smooth and consistent grind. Upgrade your sharpening game with this high-quality CBN grinding wheel and enjoy precise, reliable results every time.	1218B60YYEE	DM-TMK-8-600	148		2024-12-18 06:28:44 PST		y	1			11				B0DQVG2TX5						B0DQVG2TX5				AMAZON_NA	160.0												Migrated Template							
CBN Grinding Wheel 8 inch 800 Grit,Wide 1.5'',12mm Arbor for T-4 Sharpening System and Sharpening High-Speed Steel Tools (800 Grit)	Introducing the CBN grinding wheel, a powerful and efficient tool for sharpening your blades and tools. Crafted with precision, this 8-inch wheel features a 12mm arbor, ensuring a secure and stable fit on your grinding machine. The CBN (Cubic Boron Nitride) abrasive material is renowned for its exceptional hardness and wear resistance, making it an ideal choice for sharpening even the toughest materials. Whether you're a professional craftsman or an avid DIY enthusiast, this grinding wheel will help you achieve razor-sharp edges with ease. Its durable construction ensures long-lasting performance, while its balanced design minimizes vibration for a smooth and consistent grind. Upgrade your sharpening game with this high-quality CBN grinding wheel and enjoy precise, reliable results every time.	1218B5XKANC	DM-TMK-8-800	148	0	2024-12-18 06:28:44 PST		y	1			11				B0DQVGV4DJ						B0DQVGV4DJ			0	DEFAULT	160.0												Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 1000, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3X3CJ5	DMS-TMKA-1000	259		2024-06-25 16:26:33 PDT		y	1			11				B0D82ND9GL						B0D82ND9GL				AMAZON_NA													Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 1200, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3TCSL0	DMS-TMKA-12000	259		2024-06-25 16:26:33 PDT		y	1			11				B0D82FQHCS						B0D82FQHCS				AMAZON_NA													Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 200, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3WXX9E	DMS-TMKA-200	229		2024-06-25 16:26:33 PDT		y	1			11				B0D82F3LHJ						B0D82F3LHJ				AMAZON_NA	219.0												Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 400, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3VTY7F	DMS-TMKA-400	259		2024-06-25 16:26:33 PDT		y	1			11				B0D82F56T5						B0D82F56T5				AMAZON_NA													Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 600, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3QNRV4	DMS-TMKA-600	259		2024-06-25 16:26:33 PDT		y	1			11				B0D829Y7VW						B0D829Y7VW				AMAZON_NA													Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 80, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3OD8RE	DMS-TMKA-80	298		2024-06-25 16:26:33 PDT		y	1			11				B0D82DJHCV						B0D82DJHCV				AMAZON_NA													Migrated Template							
CBN Grinding Wheel for Tormek T8 Knife Sharpener, 10 inch Dia, 250mm x 50mm, 12mm Arbor, Grit 800, Rounded Corner	The CBN Grinding Wheel is a 10-inch (250mm) diameter, 2-inch (50mm) thick wheel designed for the Tormek T8 Knife Sharpening System. Rounded corners, this wheel is perfect for sharpening and honing your knives, tools, and other blades. The 12mm arbor fits securely onto the Tormek T8, ensuring smooth and precise grinding. With its durable CBN (Cubic Boron Nitride) construction, this wheel offers long-lasting performance and maintains its sharp cutting edges even after extensive use. Whether you're a professional chef, woodworker, or outdoor enthusiast, this CBN Grinding Wheel will keep your blades in top condition, saving you time and effort.	0625B3OC27M	DMS-TMKA-800	259		2024-06-25 16:26:33 PDT		y	1			11				B0D82D42F8						B0D82D42F8				AMAZON_NA													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 1800 Grit Flat Lap Disk Lapidary Tools for Stone (1800 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FWB2ENY	EJ-DIDV-LGHE	18	0	2025-02-20 17:00:49 PST		y	1			11				B0DXZ2GVYT						B0DXZ2GVYT			0	DEFAULT													Migrated Template							
37.7" Diamond Band Saw Blade for Stone Marble Ceramic Glass, 960mm x 1/8" 180 Grit Wet Cutting Diamond Grit Blade, Professional Tile Porcelain Band Saw Blade Replacement (10)	MD37718 - 37.7" x 1/8" Diamond Band Saw Blade (180 Grit) Upgrade your cutting precision with the MD37718 Diamond Band Saw Blade. These blades have proven to be highly effective diamond machining tools across a vast array of materials and applications. Designed for the professional craftsman and serious hobbyist, this blade delivers clean, accurate cuts in the toughest mineral-based materials. Superior Diamond Coating: The blade features a robust diamond coating, specifically engineered for wet cutting applications. The 180-grit rating provides a perfect balance of fast material removal and a smooth finish, making it ideal for cutting dense stone, delicate glass, polished marble, hard ceramic tiles, and other mineral composites. Engineered for Performance: With exact specifications of 37.7 inches (960mm) in length and a 1/8-inch (3.17mm) width, this blade is designed to fit a range of compatible band saws. The consistent diamond distribution along the cutting edge ensures reliable performance and long service life, even under regular use. Safety and Efficiency: For optimal results and safety, this blade must be used with a water coolant system. Wet cutting reduces friction, prevents heat buildup that could damage your material, and controls silica dust, keeping your work area cleaner and safer. Ideal for: Stone Fabrication Tile Installation Glass Art & Stained Glass Marble and Granite Cutting Lapidary Work	0305HPH3KEW	F7-TNXI-JB91	220	0	2026-03-04 17:44:44 PST		y	1			11				B0GR8VVHVH						B0GR8VVHVH			0	DEFAULT													Migrated Template							
PCBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (PCBN, RNGN0903)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6RGP7D	FZ-P3LJ-S3R8	39.8		2024-11-10 04:47:41 PST		y	1			11				B0DMM3Z71V						B0DMM3Z71V				AMAZON_NA	21.85												Migrated Template							
Stained Glass Grinding Bits with 5/8 inch, Diamond Grinder Bit, Grinder Bits and Supplies for Stained Glass Grinder (1 pcs 5/8'')	1 pcs 5/8 inch stained glass bits	0812FGO4DBR	H5-I5OP-KGFH	13.8		2025-08-12 00:31:21 PDT		y	1			11				B0FM3NHG55						B0FM3NHG55				AMAZON_NA													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 800 Grit Flat Lap Disk Lapidary Tools for Stone (800 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FW7QLJ0	HL-G7BH-IJB0	18	0	2025-02-20 16:58:06 PST		y	1			11				B0DXYGXRTJ						B0DXYGXRTJ			0	DEFAULT													Migrated Template							
dmsphd Double-Sided CBN Grinding Disk 350/600 Grit for Sharpening Woodworking Tools, High Speed Steel Tools (350/600 Grit)	This double-sided CBN grinding disk is designed for the WS3000 sharpening system, making it an ideal tool for sharpening woodworking and high-speed steel tools. Measuring 5-13/16 inches in diameter and 3/8 inch wide, with a 1/2 inch bore, this disk offers a durable and efficient solution for your sharpening needs. Its robust construction ensures long-lasting performance, allowing you to maintain the sharpness of your tools with precision and ease. Whether you're a professional woodworker or a DIY enthusiast, this grinding disk is a valuable addition to your workshop arsenal.	1216BZGCPA5	J3-4MZ2-U512	79		2024-12-16 06:01:27 PST		y	1			11				B0DQLJFHWV						B0DQLJFHWV				AMAZON_NA	75.0	fixed	2	72	5	68							Migrated Template							
dmsphd CBN Grinding Wheel 8 inch Fit for All 8-inch Bench Grinder, Aluminum Base Metal Sharpening Wheel, Less Heat (220 Grit)	<b>Unleash Precision Grinding with our CBN Grinding Wheel</b><br> <b>Introduction:</b><br> <b>Elevate your grinding game with our premium CBN grinding wheel. Crafted with cutting-edge technology and precision engineering, this grinding wheel is designed to deliver unparalleled results for your sharpening and grinding needs.</b><br> <b>Superior Material</b><br> <b>Our CBN (Cubic Boron Nitride) grinding wheel is engineered to outperform traditional abrasive wheels. Its exceptional hardness and thermal conductivity ensure consistent, cool cutting throughout extended use.</b><br> <b>Precision Grinding</b><br> <b>Achieve razor-sharp edges and precise profiles effortlessly. The CBN abrasive excels in maintaining wheel shape and minimizing heat buildup, resulting in exceptional tool longevity.</b><br> <b>Versatile Compatibility</b><br> <b>Whether you're a professional machinist or a DIY enthusiast, our CBN grinding wheel suits a variety of applications. From high-speed steel to superalloys, this wheel handles it all.</b><br> <b>Reduced Downtime</b><br> <b>The efficient cutting action of our CBN wheel means less frequent wheel dressing and replacement. Spend more time grinding and less time maintaining your tools.</b><br> <b>How to Use</b><br> <b>Preparation: Ensure your grinder is in good working condition and securely mounted. Use appropriate safety gear, including eye protection and gloves.</b><br> <b>Installation: Follow manufacturer guidelines to securely mount the CBN wheel onto your grinder. Double-check alignment and balance before operation.</b><br> <b>Grinding Technique: Maintain a steady hand and consistent pressure while grinding. Let the wheel do the work and avoid excessive force.</b><br> <b>Cooling: Periodically dip the tool being ground in water to prevent overheating. The CBN wheel's efficient heat dissipation minimizes the risk of burning your tools.</b><br>	0605FH8YR58	JC-KF0S-QB6A	99		2025-06-04 19:43:46 PDT		y	1			11				B0FC1L5NRL						B0FC1L5NRL				AMAZON_NA	95.0												Migrated Template							
dmsphd Double-Sided CBN Grinding Disk 80/180 Grit for Sharpening Woodworking Tools, High Speed Steel Tools (80/180 Grit)	This double-sided CBN grinding disk is designed for the WS3000 sharpening system, making it an ideal tool for sharpening woodworking and high-speed steel tools. Measuring 5-13/16 inches in diameter and 3/8 inch wide, with a 1/2 inch bore, this disk offers a durable and efficient solution for your sharpening needs. Its robust construction ensures long-lasting performance, allowing you to maintain the sharpness of your tools with precision and ease. Whether you're a professional woodworker or a DIY enthusiast, this grinding disk is a valuable addition to your workshop arsenal.	1216BZGAX18	JK-0BQO-4TA4	79		2024-12-16 06:01:27 PST		y	1			11				B0DQLKF665						B0DQLKF665				AMAZON_NA	75.0	fixed	2	72	5	68							Migrated Template							
PCD Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (PCD, RNGN0603)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6R2DW5	KS-ZJZ8-0JMJ	46	0	2024-11-10 04:47:41 PST		y	1			11				B0DMM4MS46						B0DMM4MS46			0	DEFAULT													Migrated Template							
CBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (CBN, RNGN1203)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6FTGY8	MV-V0U8-YF4H	39.8	0	2024-11-10 04:47:41 PST		y	1			11				B0DMM1R479						B0DMM1R479			0	DEFAULT	37.8												Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 600 Grit Flat Lap Disk Lapidary Tools for Stone (600 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FW27HZN	NL-Q942-HDWM	18		2025-02-20 16:57:10 PST		y	1			11				B0DXYZWBZK						B0DXYZWBZK				AMAZON_NA													Migrated Template							
CBN Grinding Wheel 8 inch 1.25" Wide, 5/8" Bore,Aluminum Body, Suitable for High Speed Steel Tools and Bench Grinders (350 Grit)	cbn grinding wheel	0924F1VYUQE	P-8-Four-One-350	125		2025-09-23 19:18:47 PDT		y	1			11				B0FSBZHSWD						B0FSBZHSWD				AMAZON_NA													Migrated Template							
CBN Grinding Wheel 8 inch 1000 Grit, 1.25" Wide, 5/8" Bore,Aluminum Body, Suitable for High Speed Steel Tools and Bench Grinders (1000 Grit)	cbn grinding wheel	0426B7V2I5R	P-Four-One-1000	125		2024-04-26 07:32:19 PDT		y	1			11				B0D5CQ5H3P						B0D5CQ5H3P				AMAZON_NA	120.0												Migrated Template							
PCBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (PCBN, RNGN0603)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6REE1I	P4-THQL-9OFK	39.8		2024-11-10 04:47:41 PST		y	1			11				B0DMM4GMYG						B0DMM4GMYG				AMAZON_NA													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 320 Grit Flat Lap Disk Lapidary Tools for Stone (320 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FVY6H54	Q5-981O-PLBO	18	0	2025-02-20 16:53:45 PST		y	1			11				B0DXYP7V2S						B0DXYP7V2S			0	DEFAULT													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 3000 Grit Flat Lap Disk Lapidary Tools for Stone (3000 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FVYAACM	R7-KNCN-NKVI	18	0	2025-02-20 17:04:31 PST		y	1			11				B0DXZ18QLJ						B0DXZ18QLJ			0	DEFAULT													Migrated Template							
PCBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (PCBN, RNGN1204)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6SD2EG	S3-36N2-HY8L	39.8		2024-11-10 04:47:41 PST		y	1			11				B0DMM3PFJQ						B0DMM3PFJQ				AMAZON_NA	18.89												Migrated Template							
CBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (CBN, RNGN0903)	Elevate your machining capabilities with our CBN inserts, designed for turning, milling, and surfacing cylinder heads and blocks. These cutting-edge tools offer exceptional wear resistance and superior edge retention, ensuring precise and efficient material removal. Crafted from premium cubic boron nitride (CBN), these inserts deliver outstanding performance when working with hard, abrasive materials like cast iron and hardened steel. Whether you're resurfacing engine components or tackling demanding industrial applications, our CBN inserts provide unparalleled durability and consistent results. Experience enhanced productivity, extended tool life, and superior surface finishes with these high-performance cutting solutions. Upgrade your metalworking arsenal today and unlock new levels of precision and efficiency.	1110B6SIHQF	S3-PQX3-AYTD	39.8		2024-11-10 04:47:41 PST		y	1			11				B0DMM43MCS						B0DMM43MCS				AMAZON_NA													Migrated Template							
dmsphd CBN Grinding Wheel 10 inch 1000Grit, 1/2 Arbor (250mm*50mm*12mm) for Tormek T-8 Sharpening System, for High-Speed Steel Tool (1000 Grit)	Spartan grinding wheel 10 inch	0317FV8R9WP	Spartan-10-1000	169		2025-03-17 07:11:18 PDT		y	1			11				B0CZSW6WSN						B0CZSW6WSN				AMAZON_NA													Migrated Template							
dmsphd CBN Grinding Wheel for Sharpening, 10 Inches Diameter, 12mm Arbor Fitment, Tormek Compatible (200 Grit)	Spartan grinding wheel 10 inch 200 Grit	0610FWAVWRU	Spartan-10-200	179		2025-06-09 18:49:12 PDT		y	1			11				B0CZSX7373						B0CZSX7373				AMAZON_NA													Migrated Template							
